ID_Cliente,Sector_Negocio,Tiempo_en_Servicio_Meses,Transacciones_Ult_Mes,Tasa_Uso_Caracteristica_X,Ingresos_Previstos_USD,Costo_Retencion_USD,Etiqueta_Real,Probabilidad_Modelo,Prediccion_Modelo
104369,Retail,21,8,0.18168871316847932,6910.075724102476,52,0,0.3416467345170583,1
104370,Retail,42,2,0.4312400203685855,2018.8392350258623,52,0,0.1918260696844093,0
104371,Finanzas,17,3,0.03855699767869129,1812.4026408457057,125,0,0.4112843024469444,1
104372,Retail,27,11,0.39790162056590145,4074.343737749701,41,1,0.2766784905555254,0
104373,Finanzas,3,8,0.09083167051454284,10060.675093204705,116,1,0.34820912677932564,1
104374,Finanzas,29,6,0.40578788856919124,1867.696645585178,110,1,0.2862787641438912,0
104375,Finanzas,2,6,0.2119459496606964,9610.029406216068,124,0,0.31348820340864114,1
104376,Finanzas,29,9,0.2223033129043279,5932.777139661766,128,1,0.2218507151073549,0
104377,Salud,49,8,0.24100793835883455,16381.718249655874,87,0,0.13484105781021452,0
104378,Retail,36,5,0.16027666002422644,15246.351748557538,58,1,0.22620121917602865,0
104379,Finanzas,34,8,0.33210288360527795,7050.14585740867,124,0,0.23109803158281778,0
104380,Retail,37,6,0.1537567900048005,7646.70659325403,48,0,0.23399394745863375,0
104381,Retail,42,5,0.33103554775892197,9431.835108496418,56,1,0.258280213413957,0
104382,Finanzas,1,6,0.23732290465953484,3988.508848306861,111,0,0.2068552113894991,0
104383,Finanzas,26,5,0.3905779698447181,5439.742611919078,119,0,0.216975767528828,0
104384,Manufactura,1,6,0.15619034755734487,11786.675980385284,106,0,0.29904839028319496,0
104385,Finanzas,59,7,0.06991788858914519,3540.0845353531095,114,0,0.19862820010213483,0
104386,Manufactura,58,5,0.35238312107058367,10487.628306094342,90,0,0.17522799921264107,0
104387,Retail,4,7,0.45321727028458964,5064.966354790494,43,0,0.36058927534763036,1
104388,Retail,39,10,0.2984727945687269,13775.666865558587,52,0,0.23125225806644215,0
104389,Retail,14,5,0.2822163427680966,7839.248119270413,45,1,0.30078128219083683,1
104390,Retail,46,7,0.2616129743977782,38689.906582648444,43,0,0.20059815806037842,0
104391,Finanzas,18,3,0.34708701731031993,7503.563773407796,116,1,0.3387536299005429,1
104392,Finanzas,34,9,0.024024857168305932,6940.799881980851,122,0,0.22005140196546616,0
104393,Retail,1,3,0.09997711022757928,3183.521097042878,49,0,0.3175724013944293,1
104394,Manufactura,53,4,0.24826545018039087,23546.436457368356,98,0,0.19312980209875646,0
104395,Salud,22,5,0.23142787484182684,18497.904420007802,71,1,0.23434601372806438,0
104396,Retail,16,6,0.16637059525052209,6268.666403593428,53,0,0.3614394344570696,1
104397,Retail,22,8,0.1420945188495032,2010.1557112582066,44,0,0.3016754444565284,1
104398,Retail,50,5,0.11171681601270111,15926.439973780345,57,0,0.22517991073541133,0
104399,Retail,16,12,0.11194477842506362,14627.808342347742,53,0,0.2292375651636992,0
104400,Retail,28,3,0.34421885392049206,10780.136050088819,53,1,0.3103675016741298,1
104401,Finanzas,28,7,0.6371820511225604,3945.544524834467,110,0,0.21652891382863154,0
104402,Retail,55,4,0.3180519432704581,13679.923782471476,54,1,0.24618050666201965,0
104403,Finanzas,22,4,0.3865335157456356,10422.974387572405,124,0,0.3189321973467462,1
104404,Manufactura,56,6,0.14710520858381432,4818.717825584853,97,0,0.16818457602358408,0
104405,Salud,6,6,0.44654316756591667,2592.953748269817,87,0,0.2838700814889725,0
104406,Manufactura,25,8,0.5349182980844841,8025.873160235956,104,0,0.24707373582310205,0
104407,Retail,42,7,0.2972863769895829,8720.780539783862,58,1,0.28801535630302694,0
104408,Finanzas,2,5,0.11920552169425468,3709.5236053511253,110,0,0.313403344863686,1
104409,Finanzas,7,4,0.2844437780775179,15690.235097737115,116,0,0.3480720395303329,1
104410,Retail,53,8,0.19959059172348664,15762.5355606842,41,0,0.1914395908112927,0
104411,Retail,17,4,0.5910127193177569,5974.130160159349,57,0,0.27044751731791367,0
104412,Salud,35,4,0.21285162788483047,20273.724003945696,74,1,0.18117917626085822,0
104413,Finanzas,20,5,0.10115099587215191,9493.530916522617,127,0,0.30663074473060165,1
104414,Finanzas,44,6,0.6263019987469923,5671.016944224726,125,1,0.22859878135191833,0
104415,Finanzas,2,6,0.20543979191842754,6405.35761303537,125,0,0.33408977165964554,1
104416,Finanzas,7,9,0.3273943306264111,6275.469687404844,117,1,0.38043511876167796,1
104417,Retail,32,11,0.5349825724625756,2683.91514737099,46,1,0.19824752197284418,0
104418,Retail,49,7,0.40046057998376805,9307.020048348451,56,0,0.21547803852694303,0
104419,Retail,19,8,0.027787003540710512,8809.485548829722,55,0,0.2619244574344915,0
104420,Retail,12,6,0.361205424376184,14020.948446300188,47,0,0.3729744891708773,1
104421,Manufactura,9,6,0.18687641976454408,2690.598999792444,95,0,0.30669470312389413,1
104422,Finanzas,27,3,0.33504479579639107,16971.88114882674,126,0,0.3508490666066147,1
104423,Salud,14,2,0.30906355125410107,18355.730770372913,77,0,0.25563066274266993,0
104424,Retail,2,6,0.12852329867611914,19013.322424574177,53,0,0.26196649186250126,0
104425,Finanzas,21,5,0.06857593855486123,2032.4608719432595,110,0,0.23207129577139718,0
104426,Retail,4,1,0.1328693693842819,18698.05985243369,54,0,0.4000136152386355,1
104427,Retail,51,5,0.2917074367209676,9413.011088620045,54,0,0.16142023776390346,0
104428,Retail,21,6,0.15239497944434455,6539.072759953395,41,0,0.3867995958960006,1
104429,Salud,48,7,0.15047878874675139,3359.1952233980337,87,0,0.16060558247339995,0
104430,Salud,22,5,0.3470835302388567,2871.429836704085,85,0,0.20269788450115828,0
104431,Finanzas,49,8,0.18586576619683395,9455.733070688842,111,0,0.18342187642937538,0
104432,Finanzas,2,4,0.5086358752877465,1666.5317668845094,115,0,0.2472884136489316,0
104433,Manufactura,17,5,0.5019177306659776,13743.950323952547,93,0,0.23888231459611425,0
104434,Retail,19,5,0.2604816139745189,7384.374564571712,53,1,0.29833148901581275,0
104435,Retail,40,9,0.3277181016924497,9284.66739835098,54,0,0.22538159717465145,0
104436,Retail,24,4,0.18308267677846818,3310.5031223172728,42,0,0.22251162602621558,0
104437,Salud,20,6,0.24976091397927824,25779.291715531657,74,0,0.28118201474320903,0
104438,Manufactura,38,8,0.2795108887482322,44661.392755052715,102,0,0.27044588494117167,0
104439,Retail,12,6,0.05607254047121094,4866.132673714475,58,0,0.3016345301899762,1
104440,Manufactura,25,6,0.378651787451291,18163.670506233553,108,0,0.23453158654557468,0
104441,Salud,23,7,0.4090704013145092,5178.949234930409,77,1,0.20252987908840228,0
104442,Retail,50,5,0.4004218983981212,11855.548449963939,40,0,0.20360397112645878,0
104443,Finanzas,59,6,0.23084976237944266,3165.3116394116755,128,0,0.14863197662877503,0
104444,Finanzas,34,9,0.5502118847623457,8577.218113273153,128,0,0.1954416859912689,0
104445,Manufactura,32,6,0.3948800968476748,9520.759732353026,98,1,0.15054099037045746,0
104446,Retail,51,3,0.24145402160454216,21664.689887224697,40,0,0.2355181025542614,0
104447,Salud,24,8,0.3210156090213127,18898.6351388073,73,0,0.19914403693366622,0
104448,Retail,42,4,0.5089075767505673,7209.465701611453,40,0,0.2595301125363202,0
104449,Salud,25,5,0.4474676802869108,8520.13448229389,73,0,0.27718843890176265,0
104450,Finanzas,3,5,0.2700142059896316,3334.08969832072,120,0,0.30580825397985567,1
104451,Finanzas,25,4,0.15841278399471104,2767.432416077747,118,1,0.2952948434121938,0
104452,Salud,28,8,0.10323660426653833,2372.508897695744,80,0,0.3204324335334153,1
104453,Salud,12,6,0.22676630165666825,3613.3120776860096,86,0,0.2414991476631564,0
104454,Manufactura,26,2,0.26237407303770116,20212.43904238508,100,0,0.28980680217744836,0
104455,Retail,48,4,0.06868585710901548,5086.685540008355,45,0,0.1435379250011769,0
104456,Salud,44,6,0.21876394938150895,5909.580818586165,80,0,0.18279216791124234,0
104457,Retail,8,8,0.624362108151255,11788.487204423183,51,0,0.3429778132332154,1
104458,Finanzas,5,7,0.666847609010652,6143.840316239984,124,1,0.2912858544189243,0
104459,Finanzas,11,2,0.08841389679328901,18970.67514026661,124,0,0.35230419158880616,1
104460,Finanzas,42,3,0.15350265625516452,22014.788119013447,124,0,0.19954981774455435,0
104461,Finanzas,35,3,0.2139475771149244,12363.764317455241,113,0,0.2598477649320769,0
104462,Manufactura,27,5,0.4708529381799137,12875.997905836408,107,0,0.1989103176286349,0
104463,Retail,55,5,0.2509203087232291,18180.2292566236,55,0,0.17164639438018436,0
104464,Salud,41,13,0.5027192941771377,27330.820276614497,74,0,0.23607499329433265,0
104465,Finanzas,44,4,0.11894106547810511,11093.064010587004,114,0,0.25865701193001756,0
104466,Retail,38,5,0.13341452139212268,8527.700937170457,47,0,0.18230659416092082,0
104467,Retail,19,10,0.3766234834156963,4497.844965709053,59,0,0.17053467488752283,0
104468,Manufactura,48,7,0.6383320975393162,5841.5065920531515,98,0,0.17419253467707552,0
104469,Manufactura,53,5,0.5269304690221005,1886.1549755020724,107,0,0.25827079418755866,0
104470,Manufactura,55,6,0.29713731190803466,1345.8984475316793,101,0,0.18936043073222203,0
104471,Manufactura,56,1,0.25938480587766266,7097.233391140336,102,1,0.3351747893141161,1
104472,Retail,32,10,0.23561979724857204,12833.906811413892,40,0,0.1850652068394287,0
104473,Finanzas,46,5,0.2313732589699432,13207.05737000713,127,0,0.2581195160461538,0
104474,Salud,28,4,0.3532826285583841,3620.0878731226594,71,1,0.20575953669198255,0
104475,Finanzas,36,5,0.09280712036260579,6377.99395280756,112,0,0.26795529866397555,0
104476,Finanzas,18,10,0.09911795062604375,10200.913499618979,117,0,0.2669495721223411,0
104477,Finanzas,10,7,0.3200301603493865,11273.205257897538,115,0,0.26496005073947054,0
104478,Finanzas,32,6,0.3907128614497701,7022.544388236553,120,0,0.23860770446115467,0
104479,Finanzas,18,5,0.5487785334154548,6396.310937105527,126,1,0.2407740744262141,0
104480,Retail,12,6,0.2040333862015528,4966.384013106414,58,0,0.3683252233023385,1
104481,Finanzas,51,6,0.2687558269789236,1617.3049275626865,128,1,0.21583691214858736,0
104482,Finanzas,8,7,0.4191498516708244,7657.172622411168,114,1,0.27602330024674476,0
104483,Finanzas,33,4,0.5162064037223153,7426.151732942494,124,0,0.28402915838089227,0
104484,Retail,46,5,0.7139704912647853,7527.717380815151,43,0,0.24161356956585103,0
104485,Salud,55,2,0.37193615818539894,917.9275352866028,72,1,0.239099413654376,0
104486,Retail,38,3,0.22511445647715242,944.0578364817468,40,0,0.29108279429882417,0
104487,Finanzas,14,5,0.4421037742515165,3760.4865710278536,115,0,0.3110099103296827,1
104488,Salud,2,5,0.10112971971690861,12722.729978604624,81,0,0.3591895068287002,1
104489,Finanzas,9,7,0.049521950307405416,9840.51306414228,129,0,0.39874313762823355,1
104490,Retail,44,4,0.7663684279486219,3206.17913645142,58,0,0.22343632757713988,0
104491,Salud,5,7,0.36591692622986544,7060.965423330856,83,0,0.3701320404494888,1
104492,Finanzas,34,6,0.33236268644599765,10520.342502446876,116,1,0.26106925009327375,0
104493,Salud,19,1,0.23293172970112602,9520.839682987542,81,1,0.3886543226139169,1
104494,Salud,7,4,0.29114660298004824,15154.364818169484,87,1,0.34038318028090486,1
104495,Finanzas,39,4,0.2789490532337248,13651.816599355301,114,0,0.21041629669888012,0
104496,Finanzas,42,9,0.37005929421081235,17714.58965825526,112,0,0.2278621911363054,0
104497,Retail,17,6,0.23343555192244303,7074.126180778787,54,1,0.33420932559711275,1
104498,Retail,26,7,0.1864766828801871,9788.413620394953,53,0,0.2475074070570409,0
104499,Finanzas,46,6,0.1763315764139287,3355.5213723998495,113,0,0.16718994089120273,0
104500,Finanzas,27,3,0.016371488193214632,3967.6144793197186,128,0,0.2408544293059843,0
104501,Finanzas,43,8,0.20462748080925597,14549.999072005392,121,1,0.19332918018982212,0
104502,Retail,28,5,0.18772872163550683,27841.210902894563,55,1,0.28636896608122514,0
104503,Retail,20,7,0.33082661177882117,5107.233810162617,40,0,0.2992861299154115,0
104504,Finanzas,6,7,0.7031597661782469,1714.7056206829914,121,0,0.30065439102180014,1
104505,Retail,8,7,0.0793032246054485,9001.525125446213,55,0,0.3087852637717921,1
104506,Salud,32,7,0.1809663256964946,2927.9385318415443,84,0,0.22695252064011703,0
104507,Retail,19,6,0.10966863368244943,4743.173511277033,59,0,0.3149019999121746,1
104508,Finanzas,32,6,0.2727681383413513,4388.521451430794,110,0,0.24302972595380312,0
104509,Manufactura,19,8,0.2646830681061562,7636.259955167196,101,0,0.12949104635028807,0
104510,Retail,24,6,0.1934316338077065,6386.673630609936,41,0,0.22605353821364652,0
104511,Finanzas,24,8,0.15912892112213028,8133.521356997557,123,0,0.287007515575939,0
104512,Retail,56,6,0.3351702896318548,8847.869928295764,51,0,0.18930483502139706,0
104513,Finanzas,17,8,0.3738516119716175,9545.905128005876,115,0,0.2590686714905769,0
104514,Finanzas,56,8,0.3158301649327497,6134.243248419978,125,1,0.11369246347049126,0
104515,Finanzas,56,5,0.11698701915878001,21441.367784465212,114,0,0.21507616407810257,0
104516,Finanzas,18,8,0.39566523627766514,11245.182868575917,124,1,0.36235180042856074,1
104517,Manufactura,12,4,0.3820286380169784,2552.6809562937815,102,0,0.3985666263282864,1
104518,Retail,41,6,0.31532379110060965,8716.580215164859,57,0,0.20661290646385105,0
104519,Retail,23,12,0.5274033856895438,23432.62194926483,43,1,0.24402851865123157,0
104520,Manufactura,56,5,0.15617978105109007,3852.4856076642045,106,0,0.2149093850330957,0
104521,Finanzas,48,5,0.12348507393123592,4662.973989901826,114,1,0.21290151667474044,0
104522,Manufactura,18,7,0.3960976360958516,11099.719653960692,94,0,0.28176606594869236,0
104523,Finanzas,16,5,0.4254935825549385,3089.0857779958565,111,0,0.1944141589530475,0
104524,Salud,16,6,0.20676256001568744,10088.69094676138,85,0,0.25007787179292773,0
104525,Finanzas,36,8,0.4375932336877081,16292.473052910533,116,0,0.22175810255983547,0
104526,Salud,23,5,0.7432538060698377,5225.693254942391,81,1,0.345155690861382,1
104527,Manufactura,22,4,0.26338311539351383,7171.649912148509,103,0,0.35725280321975644,1
104528,Finanzas,39,8,0.2558012362718746,14872.722017554046,115,1,0.184393118633841,0
104529,Retail,33,3,0.1494391285823358,4023.0046277429483,52,1,0.21811204501844966,0
104530,Retail,24,2,0.4778854494469668,2832.602694743252,44,0,0.39446306443200496,1
104531,Retail,55,3,0.20973880645562748,7769.118577028431,49,0,0.24811521864369823,0
104532,Retail,20,4,0.4317349694373889,11889.677498077705,55,0,0.2670729534409555,0
104533,Retail,33,3,0.20371672854842274,12254.44762249386,51,0,0.25412575528561376,0
104534,Finanzas,31,9,0.3986250750338873,17182.50368108207,112,0,0.1981234351987022,0
104535,Finanzas,40,3,0.10553930482973334,18284.59553148291,118,0,0.20447338976513268,0
104536,Finanzas,58,8,0.40123006164122,4465.847367520714,123,1,0.13192467781718487,0
104537,Finanzas,55,3,0.24338732187623335,1551.5833716528005,112,0,0.20817587342827404,0
104538,Retail,8,6,0.3966377633013896,12857.06567003518,45,0,0.285916154173061,0
104539,Retail,10,5,0.14777366476078582,6979.648611761168,45,0,0.21167990540907766,0
104540,Retail,1,4,0.2247456579806682,5638.187662964216,47,0,0.3166498686159265,1
104541,Finanzas,21,1,0.19949198657697387,27131.93210321183,127,0,0.38014940222700083,1
104542,Retail,25,3,0.562454155651141,8641.718451637833,44,1,0.3271736963982922,1
104543,Retail,32,5,0.48315803435291244,15769.315767767432,40,1,0.26116143414053516,0
104544,Finanzas,53,7,0.36020037969351515,3378.2641813568835,125,0,0.1524585078263652,0
104545,Salud,46,6,0.16422969617587108,5017.431872721296,84,0,0.23868097434571814,0
104546,Retail,46,6,0.11221507674242698,9089.302853713936,51,0,0.16697110015539574,0
104547,Finanzas,10,4,0.3364066947886372,3966.6814020007455,127,1,0.3041014105761326,1
104548,Salud,51,6,0.1584164284296026,9037.741476149056,75,0,0.1710741299313869,0
104549,Salud,57,6,0.1564219708191022,6778.551017222364,86,0,0.21612551381292996,0
104550,Manufactura,48,9,0.3838149570531835,11320.422957105984,107,1,0.1671553098026321,0
104551,Retail,9,5,0.22420454636358617,12659.437175304183,53,0,0.2023198638715266,0
104552,Retail,20,5,0.33228603662262257,19843.34019068234,43,0,0.3376283988028889,1
104553,Manufactura,48,5,0.13971358076814355,9662.736842890232,103,1,0.18556523890216428,0
104554,Finanzas,20,8,0.28655514502558654,12206.509647901386,116,0,0.2686983283863015,0
104555,Finanzas,59,9,0.6765757678205582,11289.784463639206,122,0,0.16699114859983613,0
104556,Salud,40,11,0.4001431937494611,9771.523936636411,77,0,0.17616580882382385,0
104557,Salud,7,7,0.4096411557850117,12121.34830578334,86,0,0.32924097841010397,1
104558,Manufactura,11,4,0.1464590976340869,7163.8966024212805,104,0,0.30670759039839135,1
104559,Manufactura,21,6,0.2513188764297886,3752.314497482168,101,0,0.2599720529283308,0
104560,Salud,38,5,0.7249188518456011,16057.59324920884,79,0,0.22358130873537577,0
104561,Retail,47,3,0.5053498856223289,15400.933642398886,43,0,0.16867088096408228,0
104562,Manufactura,19,5,0.1569374169566882,14931.665086113308,108,0,0.28776853711925754,0
104563,Retail,46,3,0.28851268285640785,10213.572433823094,59,0,0.2586367970617684,0
104564,Retail,15,7,0.4279626632952266,2175.449283297325,57,0,0.24287504202834273,0
104565,Manufactura,6,7,0.02324187143425823,26083.69065348754,100,0,0.3492754482065279,1
104566,Retail,56,5,0.3945931938717318,10216.955433941741,47,0,0.11754345644981937,0
104567,Retail,10,4,0.3546617418200203,10751.915846152919,48,0,0.334569813092222,1
104568,Retail,46,7,0.3760072790159936,15879.890808779037,51,0,0.20438842182286582,0
104569,Manufactura,16,8,0.3415524132849448,8355.807575755312,104,0,0.34125373747621096,1
104570,Finanzas,45,9,0.4649983614262277,9486.076117599292,128,0,0.1705464615116041,0
104571,Salud,11,3,0.10173885316248087,3588.514128533053,77,0,0.31527352157621147,1
104572,Retail,57,5,0.20185226807183873,3021.326655257699,53,0,0.20332928998114708,0
104573,Salud,35,2,0.036305817253201145,13606.693232957125,83,1,0.34301017382519944,1
104574,Salud,8,4,0.2563426737880884,9712.18190448066,72,1,0.2506338322621427,0
104575,Retail,28,6,0.3849962978794433,13179.404827804194,40,0,0.32303007492540686,1
104576,Finanzas,3,6,0.20803836411900498,3038.496309702068,118,0,0.21454854805063028,0
104577,Retail,2,7,0.07379911414736773,11096.5457621458,56,0,0.31490977321540864,1
104578,Manufactura,53,5,0.2741558544118662,5525.921370852571,90,0,0.20306549718077765,0
104579,Finanzas,14,6,0.22263639204654784,23379.58675386695,112,1,0.22981693587981553,0
104580,Manufactura,52,6,0.17860258863358916,15583.946908639464,108,0,0.21211991681606132,0
104581,Retail,29,8,0.13960119412532915,16131.659542612104,45,1,0.24769487859856826,0
104582,Salud,53,3,0.48913909979774217,4783.955859075865,72,0,0.20994559240305377,0
104583,Salud,54,7,0.11572772041317707,8375.38980017318,76,0,0.17463608238437436,0
104584,Salud,47,5,0.1399736392743141,651.9330634248452,85,1,0.22176964302707458,0
104585,Manufactura,3,5,0.31057809013125165,17075.75051812052,95,0,0.32382537696693575,1
104586,Finanzas,1,4,0.22833574688482505,12820.095455202154,110,0,0.36906544655655293,1
104587,Retail,15,5,0.3364761536045632,17251.353492573624,54,0,0.24727637177023987,0
104588,Salud,20,12,0.19781964475743227,18462.394987424756,81,0,0.24024542921440808,0
104589,Salud,22,4,0.3068994047873728,19154.621390542703,89,0,0.35053180370859366,1
104590,Finanzas,34,3,0.6012851178406902,24942.908663292452,114,0,0.17756400445101725,0
104591,Retail,50,6,0.06147742287720813,5541.700820968121,49,0,0.20914858296596703,0
104592,Finanzas,33,3,0.17611023373330137,3671.5881721353326,117,0,0.20949682460968577,0
104593,Retail,9,6,0.08583277823308985,3892.2754828063817,54,0,0.2903444886216307,0
104594,Finanzas,3,10,0.05321095943084417,11824.40642972323,123,0,0.3042840354347609,1
104595,Finanzas,2,8,0.13794686341850343,12854.838588272516,110,0,0.36659707309969214,1
104596,Salud,4,7,0.36874821483038817,1821.0316594395354,89,1,0.2488737180458006,0
104597,Retail,16,12,0.32951764082308777,3001.862212794181,42,0,0.2650051082845064,0
104598,Finanzas,54,3,0.4410523374924298,10771.73849517206,119,0,0.2236920076276185,0
104599,Retail,33,8,0.407929184429142,19496.580627764968,54,0,0.23635806793912964,0
104600,Retail,9,7,0.3091963699570908,15583.632604506665,42,1,0.31361047352878263,1
104601,Salud,57,6,0.4009089992819411,5796.3564908788785,77,0,0.20524174487720206,0
104602,Manufactura,40,5,0.1275837336884488,8031.319344725108,94,1,0.18028669350486834,0
104603,Finanzas,38,8,0.3125505957207144,4695.35156391023,118,1,0.24173327093843014,0
104604,Salud,52,6,0.3603710684760264,3074.604440348585,85,0,0.2477684912346482,0
104605,Manufactura,18,5,0.14822629717922226,22006.297553862965,91,0,0.21630019850829799,0
104606,Salud,16,4,0.19913484205562604,13734.905830390242,70,0,0.2617145377033302,0
104607,Retail,8,8,0.5699276782314214,8294.079145203708,49,0,0.27090220600359266,0
104608,Manufactura,23,10,0.5120091314215854,20109.31620122662,104,0,0.28463879444023776,0
104609,Finanzas,36,3,0.14205716557788528,6895.511434869788,112,0,0.2485719838019293,0
104610,Retail,3,8,0.2831346218974033,8654.515186246157,55,0,0.33144093592776136,1
104611,Retail,15,4,0.3199836608461594,8863.609330152949,44,1,0.32779063569895567,1
104612,Finanzas,38,7,0.31123246811898764,2766.3552890787496,127,0,0.19479800097965702,0
104613,Retail,33,7,0.022423696022669505,7814.570427397871,54,0,0.24487676207334266,0
104614,Retail,18,4,0.1065851622870497,16707.576080448056,45,1,0.2374144550515154,0
104615,Retail,23,12,0.6563203495053356,18708.39653567896,43,1,0.2613663193284356,0
104616,Salud,43,7,0.4511639783884664,15112.182254596199,81,0,0.25529294989083656,0
104617,Manufactura,3,7,0.2876351064028119,11569.24386497095,94,0,0.27950542648199517,0
104618,Retail,30,5,0.5199780092807589,24743.451430763595,59,1,0.22666363236040354,0
104619,Manufactura,45,5,0.1582003309134073,6994.833825710798,94,0,0.23161298508934502,0
104620,Manufactura,17,6,0.08837574071328191,4832.049109336351,105,0,0.33015624242392916,1
104621,Salud,50,5,0.1289076055561652,3121.004513304619,72,1,0.18447814613548197,0
104622,Retail,58,8,0.004018779199621512,24626.86786204235,42,0,0.21311086361741743,0
104623,Salud,58,7,0.3896578414405991,9301.118482951653,79,1,0.2168526420062414,0
104624,Manufactura,32,12,0.1922630958321333,10043.910156206299,106,0,0.23776850434786984,0
104625,Salud,46,2,0.322249025478251,9920.742987140708,84,0,0.2597389385007807,0
104626,Retail,57,5,0.18152834422960182,13217.188104318402,57,0,0.19142734036792386,0
104627,Finanzas,7,9,0.1208712346567539,15514.282812482817,126,0,0.3740349677539334,1
104628,Finanzas,39,2,0.06364988528745467,30909.048630645357,129,0,0.29133659524052175,0
104629,Finanzas,14,4,0.27790426691905434,16390.162842731293,118,1,0.31069093433707134,1
104630,Retail,58,18,0.6165874772876713,1759.8006735912477,51,0,0.17638617233486567,0
104631,Retail,56,6,0.5479219778555893,4514.651077856097,48,1,0.18651870418920827,0
104632,Salud,15,6,0.03694846958936316,29953.816080949713,85,0,0.23638190555163235,0
104633,Manufactura,44,11,0.14462500294165154,10429.359652350144,90,0,0.20907056873735694,0
104634,Retail,12,6,0.05258227467792647,4519.789065578348,44,0,0.28115723966930223,0
104635,Manufactura,8,7,0.02698304345989843,7233.5070231699465,101,0,0.3375693578158782,1
104636,Retail,16,3,0.1560168420329787,7424.507116436017,41,1,0.3592070035864906,1
104637,Salud,41,4,0.10691042281671762,7394.798778799336,73,0,0.19184669417589345,0
104638,Salud,34,4,0.05234356029710961,14858.460955753964,70,0,0.2771161829292127,0
104639,Salud,46,11,0.17164352634072078,4351.082379930872,73,0,0.16621580284126336,0
104640,Manufactura,24,6,0.05751563616270806,6762.631726308305,92,0,0.2209903666512361,0
104641,Retail,56,7,0.19273892243339885,22546.63210438283,58,0,0.2093395504723779,0
104642,Manufactura,29,6,0.47644584366336606,3615.448387830479,109,0,0.2200290795519799,0
104643,Retail,16,2,0.3259218271627359,5815.226701953706,47,0,0.4009484904683408,1
104644,Salud,5,3,0.358365511888128,6443.111498774538,86,1,0.3441044709236016,1
104645,Salud,5,7,0.19849087421785544,2239.124877094858,70,1,0.2335794492257392,0
104646,Salud,52,11,0.5291470310435905,14841.342909827492,74,1,0.1884134895045424,0
104647,Retail,30,6,0.4566417947139474,2703.5844653739446,46,0,0.25434772143999984,0
104648,Manufactura,53,7,0.3928775827888437,2276.742213835775,102,0,0.2016594312979418,0
104649,Retail,50,4,0.17630706769670734,7118.095945445604,58,0,0.20183648582334496,0
104650,Retail,50,4,0.2881451199739543,8774.263687817605,56,0,0.22434448859472206,0
104651,Salud,5,3,0.25679703981563756,23786.22415839593,76,0,0.273723402348389,0
104652,Finanzas,43,3,0.7013190072892569,17880.15567826868,122,0,0.17330925519565218,0
104653,Salud,13,4,0.25753205968018983,6649.733836516198,71,0,0.2321886785982766,0
104654,Finanzas,35,9,0.5942394239372457,6867.886758193822,112,0,0.2072317732936747,0
104655,Retail,49,10,0.22699942516284874,2597.796494688064,46,1,0.1626706508025032,0
104656,Salud,25,4,0.314575547828858,9523.825542226094,74,0,0.22855505465870304,0
104657,Finanzas,50,5,0.031003561645638028,7724.0158710904925,110,0,0.19321792355735426,0
104658,Retail,14,9,0.10137385799054713,5156.479360132999,47,0,0.26856503353455463,0
104659,Salud,44,7,0.5340918987263844,14147.406002249647,71,0,0.1885789733018625,0
104660,Finanzas,46,8,0.12738964104649944,13887.158658073793,117,0,0.21156356621432873,0
104661,Finanzas,26,7,0.09381175566227311,22214.24220543393,123,1,0.26686251053515314,0
104662,Finanzas,18,5,0.09720850685979465,5000.633594183529,126,0,0.2226505106099003,0
104663,Salud,20,4,0.5823601913455241,6380.66267919466,83,0,0.3237290191137422,1
104664,Salud,34,7,0.4555976967578003,7379.449818590124,83,1,0.19321600143277942,0
104665,Salud,7,7,0.36035795370972346,2695.281018816082,89,0,0.19791501076381532,0
104666,Retail,47,7,0.2294561582043575,2128.6250647229567,54,0,0.19896786540889885,0
104667,Salud,10,6,0.22442971952763555,4122.145362252312,74,1,0.28993353671034605,0
104668,Salud,15,8,0.5576334940176436,7663.20882650008,83,1,0.30899818685911895,1
104669,Salud,17,5,0.12757123323254166,2228.976640329107,73,1,0.33634968508853946,1
104670,Finanzas,11,9,0.31740728269120894,21716.982296970487,121,0,0.27389658675720013,0
104671,Manufactura,34,2,0.3807873803489087,7022.4368232314955,92,0,0.23049158648143667,0
104672,Salud,27,9,0.3418093739785204,14694.140209214089,74,1,0.20621458879960597,0
104673,Retail,21,9,0.13193099468622588,1344.1516819588785,47,1,0.2137774151935145,0
104674,Finanzas,31,9,0.3481784327798928,14035.888059800858,122,0,0.199921959037917,0
104675,Manufactura,50,4,0.4661403529324647,9989.355815822484,109,0,0.2522875445337416,0
104676,Retail,57,6,0.12106114474021969,10809.927925709067,46,1,0.21473002109713993,0
104677,Manufactura,4,4,0.14992719920415276,15943.331961894246,100,0,0.2914116759224528,0
104678,Salud,41,4,0.3908577404409493,20072.75811404053,88,0,0.24540768592931156,0
104679,Finanzas,59,12,0.29361853729227555,12353.15621719799,126,0,0.18491559074506034,0
104680,Retail,49,5,0.07238714304310581,10135.85131974676,51,1,0.1693527262706292,0
104681,Retail,17,6,0.2698039986825133,22996.296557205846,44,1,0.27040844808253284,0
104682,Manufactura,49,5,0.3240370433147788,2830.93909883419,99,0,0.2179635377281172,0
104683,Retail,48,6,0.26820921032146366,8593.31449008123,57,1,0.22644617934955488,0
